# Created from matlab git hash 7a89bb7e7ad843db91390435be3b9c80fd701398
# name: foo
# type: matrix
# rows: 48
# columns: 48
-64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.00000000000036 110.8512516844088 143.1083505599873 -64.00000000000036 -110.8512516844078 -143.1083505599873
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -110.8512516844085 -192.0000000000006 -247.8709341572755 110.8512516844082 -192.0000000000006 -247.8709341572759
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143.1083505599873 247.870934157276 320.0000000000018 -143.1083505599873 247.8709341572741 -320.0000000000018
